benchmark,dtype,mode,streams,repeat,loop_iters,unroll,total_mma,cycles,cycles_per_mma,sink_lo,sink_hi
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,0,4096,8,65536,6357451,97.00700378,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,1,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,2,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,3,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,4,4096,8,65536,6357390,97.00607300,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,5,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,6,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,7,4096,8,65536,6357451,97.00700378,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,8,4096,8,65536,6357451,97.00700378,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,2,9,4096,8,65536,6357512,97.00793457,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,0,4096,8,131072,8159761,62.25403595,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,1,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,2,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,3,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,4,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,5,4096,8,131072,8159761,62.25403595,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,6,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,7,4096,8,131072,8159761,62.25403595,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,8,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,4,9,4096,8,131072,8159822,62.25450134,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,0,4096,8,262144,10617666,40.50318146,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,1,4096,8,262144,10617544,40.50271606,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,2,4096,8,262144,10617605,40.50294876,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,3,4096,8,262144,10617849,40.50387955,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,4,4096,8,262144,10617788,40.50364685,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,5,4096,8,262144,10617544,40.50271606,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,6,4096,8,262144,10617788,40.50364685,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,7,4096,8,262144,10617544,40.50271606,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,8,4096,8,262144,10617666,40.50318146,0,0
bench_mma_f16_indep,f16_f16_f16_f16,indep,8,9,4096,8,262144,10617788,40.50364685,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,0,4096,8,32768,4198926,128.14105225,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,1,4096,8,32768,4198743,128.13546753,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,2,4096,8,32768,4198926,128.14105225,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,3,4096,8,32768,4198682,128.13360596,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,4,4096,8,32768,4198865,128.13919067,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,5,4096,8,32768,4198865,128.13919067,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,6,4096,8,32768,4198926,128.14105225,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,7,4096,8,32768,4198926,128.14105225,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,8,4096,8,32768,4198682,128.13360596,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc,1,9,4096,8,32768,4198926,128.14105225,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,0,4096,8,65536,6492684,99.07049561,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,1,4096,8,65536,6492623,99.06956482,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,2,4096,8,65536,6492867,99.07328796,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,3,4096,8,65536,6492745,99.07142639,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,4,4096,8,65536,6492806,99.07235718,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,5,4096,8,65536,6492623,99.06956482,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,6,4096,8,65536,6492745,99.07142639,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,7,4096,8,65536,6492745,99.07142639,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,8,4096,8,65536,6492623,99.06956482,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,2,9,4096,8,65536,6492623,99.06956482,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,0,4096,8,131072,13865795,105.78762054,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,1,4096,8,131072,13865795,105.78762054,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,2,4096,8,131072,13865795,105.78762054,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,3,4096,8,131072,13865795,105.78762054,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,4,4096,8,131072,13865917,105.78855133,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,5,4096,8,131072,13865795,105.78762054,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,6,4096,8,131072,13865856,105.78808594,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,7,4096,8,131072,13865917,105.78855133,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,8,4096,8,131072,13865856,105.78808594,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,4,9,4096,8,131072,13865917,105.78855133,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,0,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,1,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,2,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,3,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,4,4096,8,262144,22910376,87.39614868,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,5,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,6,4096,8,262144,22910315,87.39591599,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,7,4096,8,262144,22910376,87.39614868,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,8,4096,8,262144,22910376,87.39614868,0,0
bench_mma_f32acc,f32_f16_f16_f16,fixedc_indep,8,9,4096,8,262144,22910254,87.39568329,0,0
