status,error,hidden_dim,num_heads,head_dim,seq_len,cluster_size,num_threads,dtype,seed,output_max_abs_vs_sglang_layer,output_mean_abs_vs_sglang_layer,output_rel_l2_vs_sglang_layer,k_max_abs_vs_sglang_layer,k_mean_abs_vs_sglang_layer,k_rel_l2_vs_sglang_layer,v_max_abs_vs_sglang_layer,v_mean_abs_vs_sglang_layer,v_rel_l2_vs_sglang_layer,local_output_max_abs_vs_sglang_layer,local_output_mean_abs_vs_sglang_layer,local_output_rel_l2_vs_sglang_layer,subgraph_output_max_abs_vs_sglang_layer,subgraph_output_mean_abs_vs_sglang_layer,subgraph_output_rel_l2_vs_sglang_layer,local_pytorch_ref_ms,sglang_subgraph_ref_ms,sglang_layer_ref_ms,cute_megakernel_ms
ok,,4096,32,128,512,2,128,float16,42,4.0,0.07568678259849548,0.00013147058780305088,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,6.561395263671875,0.9072256088256836,347.01201171875,2.3077184677124025
ok,,4096,32,128,512,4,128,float16,42,4.0,0.07706953585147858,0.00013002728519495577,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,6.955487823486328,0.9109824180603028,343.02939453125,1.267289638519287
ok,,4096,32,128,2048,2,128,float16,42,4.0,0.07085001468658447,0.00012848076585214585,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,6.490605163574219,0.8939071655273437,343.105615234375,3.053727912902832
ok,,4096,32,128,2048,4,128,float16,42,4.0,0.07163792848587036,0.00012584969226736575,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,6.513836669921875,0.8971776008605957,344.0029052734375,1.5818752288818358
ok,,4096,32,128,4096,2,128,float16,42,4.0,0.06340408325195312,0.00011294230353087187,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,6.550144195556641,0.92990083694458,349.0540771484375,4.042131042480468
ok,,4096,32,128,4096,4,128,float16,42,4.0,0.07449030876159668,0.00012521407916210592,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,6.568089294433594,0.9359935760498047,348.6931884765625,2.1402816772460938
