status,error,hidden_dim,num_heads,head_dim,seq_len,cluster_size,num_threads,dtype,seed,output_max_abs_vs_sglang_layer,output_mean_abs_vs_sglang_layer,output_rel_l2_vs_sglang_layer,k_max_abs_vs_sglang_layer,k_mean_abs_vs_sglang_layer,k_rel_l2_vs_sglang_layer,v_max_abs_vs_sglang_layer,v_mean_abs_vs_sglang_layer,v_rel_l2_vs_sglang_layer,local_output_max_abs_vs_sglang_layer,local_output_mean_abs_vs_sglang_layer,local_output_rel_l2_vs_sglang_layer,subgraph_output_max_abs_vs_sglang_layer,subgraph_output_mean_abs_vs_sglang_layer,subgraph_output_rel_l2_vs_sglang_layer,local_pytorch_ref_ms,sglang_subgraph_ref_ms,sglang_layer_ref_ms,cute_megakernel_ms
ok,,4096,32,128,512,2,128,float16,42,4.0,0.07568684220314026,0.0001314706023549661,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,6.05847053527832,0.8947903633117675,341.73837890625,2.3068159103393553
ok,,4096,32,128,512,4,128,float16,42,4.0,0.07731369882822037,0.00013016215234529227,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,6.029459381103516,0.8796223640441895,344.20380859375,1.2683391571044922
ok,,4096,32,128,2048,2,128,float16,42,4.0,0.0708499550819397,0.00012848076585214585,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,6.016543960571289,0.8855423927307129,345.5403564453125,3.0523199081420898
ok,,4096,32,128,2048,4,128,float16,42,4.0,0.07167595624923706,0.00012585570220835507,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,6.063590240478516,0.8804096221923828,340.7339599609375,1.580678367614746
ok,,4096,32,128,4096,2,128,float16,42,4.0,0.06339645385742188,0.0001129418087657541,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,6.063449478149414,0.9278079986572265,342.703857421875,4.042015838623047
ok,,4096,32,128,4096,4,128,float16,42,4.0,0.07448840141296387,0.00012521384633146226,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,6.078899383544922,0.9168576240539551,342.8349609375,2.1373823165893553
