status,error,hidden_dim,num_heads,head_dim,seq_len,cluster_size,tc_cluster_size,num_threads,dtype,seed,output_max_abs_vs_sglang_layer,output_mean_abs_vs_sglang_layer,output_rel_l2_vs_sglang_layer,k_max_abs_vs_sglang_layer,k_mean_abs_vs_sglang_layer,k_rel_l2_vs_sglang_layer,v_max_abs_vs_sglang_layer,v_mean_abs_vs_sglang_layer,v_rel_l2_vs_sglang_layer,local_output_max_abs_vs_sglang_layer,local_output_mean_abs_vs_sglang_layer,local_output_rel_l2_vs_sglang_layer,subgraph_output_max_abs_vs_sglang_layer,subgraph_output_mean_abs_vs_sglang_layer,subgraph_output_rel_l2_vs_sglang_layer,persistent_subgraph_output_max_abs_vs_sglang_layer,persistent_subgraph_output_mean_abs_vs_sglang_layer,persistent_subgraph_output_rel_l2_vs_sglang_layer,persistent_layer_output_max_abs_vs_sglang_layer,persistent_layer_output_mean_abs_vs_sglang_layer,persistent_layer_output_rel_l2_vs_sglang_layer,tc_output_max_abs_vs_sglang_layer,tc_output_mean_abs_vs_sglang_layer,tc_output_rel_l2_vs_sglang_layer,tc_k_max_abs_vs_sglang_layer,tc_k_mean_abs_vs_sglang_layer,tc_k_rel_l2_vs_sglang_layer,tc_v_max_abs_vs_sglang_layer,tc_v_mean_abs_vs_sglang_layer,tc_v_rel_l2_vs_sglang_layer,local_pytorch_ref_ms,sglang_subgraph_ref_ms,sglang_subgraph_persistent_ms,sglang_layer_ref_ms,sglang_layer_persistent_ms,cute_megakernel_ms,tc_megakernel_ms
ok,,4096,32,128,512,2,8,128,float16,42,4.0,0.07471024245023727,0.00012931751552969217,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07447638362646103,0.00012900038564112037,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.950508880615234,0.8595840454101562,0.43761281967163085,347.4675048828125,0.5924863815307617,2.1753023147583006,0.21993598937988282
ok,,4096,32,128,512,4,8,128,float16,42,4.0,0.07738995552062988,0.00013026058149989694,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07444573938846588,0.0001289982465095818,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,6.027264022827149,0.8721407890319824,0.44713602066040037,344.6758544921875,0.5868159770965576,1.1387519836425781,0.21790719032287598
ok,,4096,32,128,2048,2,8,128,float16,42,4.0,0.07085007429122925,0.00012848076585214585,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07080161571502686,0.0001288637868128717,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.998758316040039,0.8673855781555175,0.4394559860229492,345.9868896484375,0.5930240154266357,2.9322751998901366,0.24067199230194092
ok,,4096,32,128,2048,4,8,128,float16,42,4.0,0.07167637348175049,0.00012585573131218553,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07092320919036865,0.0001289003703277558,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,6.017523193359375,0.8744576454162598,0.4348927974700928,345.5562744140625,0.5936639785766602,1.4586560249328613,0.24270079135894776
ok,,4096,32,128,4096,2,8,128,float16,42,4.0,0.06341171264648438,0.00011294245632598177,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.06095314025878906,0.00010868639219552279,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,6.034201431274414,0.9012351989746094,0.4753727912902832,347.8421142578125,0.5910336017608643,3.923187255859375,0.27847681045532224
ok,,4096,32,128,4096,4,8,128,float16,42,4.0,0.07449030876159668,0.0001252139190910384,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.06046426296234131,0.00010798694711411372,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,6.016409683227539,0.9026368141174317,0.44136958122253417,346.8185791015625,0.6111616134643555,2.01210880279541,0.2790080070495605
