status,error,hidden_dim,num_heads,head_dim,seq_len,cluster_size,num_threads,dtype,seed,output_max_abs_vs_sglang_layer,output_mean_abs_vs_sglang_layer,k_max_abs_vs_sglang_layer,k_mean_abs_vs_sglang_layer,v_max_abs_vs_sglang_layer,v_mean_abs_vs_sglang_layer,local_output_max_abs_vs_sglang_layer,local_output_mean_abs_vs_sglang_layer,subgraph_output_max_abs_vs_sglang_layer,subgraph_output_mean_abs_vs_sglang_layer,local_pytorch_ref_ms,sglang_subgraph_ref_ms,sglang_layer_ref_ms,cute_megakernel_ms
ok,,4096,32,128,512,2,128,float16,42,4.0,0.07480974495410919,0.0625,0.00015564949717372656,0.125,0.0002802833914756775,4.0,0.078194260597229,0.0,0.0,6.467398071289063,0.912723159790039,344.4879150390625,2.3471807479858398
ok,,4096,32,128,512,4,128,float16,42,4.0,0.07710008323192596,0.0625,0.00017040420789271593,0.0625,0.0002526380121707916,4.0,0.078194260597229,0.0,0.0,6.459372711181641,0.9031359672546386,343.9344482421875,1.2820608139038085
ok,,4096,32,128,2048,2,128,float16,42,4.0,0.07094061374664307,0.0625,0.00015564949717372656,0.125,0.0002802833914756775,4.0,0.0720968246459961,0.0,0.0,6.473152160644531,0.9060159683227539,361.637890625,3.1732160568237306
ok,,4096,32,128,2048,4,128,float16,42,4.0,0.07167559862136841,0.0625,0.00017040420789271593,0.0625,0.0002526380121707916,4.0,0.0720968246459961,0.0,0.0,6.736870574951172,0.9179648399353028,344.0790283203125,1.7098047256469726
ok,,4096,32,128,4096,2,128,float16,42,4.0,0.06327056884765625,0.0625,0.00015564949717372656,0.125,0.0002802833914756775,4.0,0.073638916015625,0.0,0.0,6.518867492675781,0.9287039756774902,342.5964111328125,4.29884147644043
ok,,4096,32,128,4096,4,128,float16,42,4.0,0.07448840141296387,0.0625,0.00017040420789271593,0.0625,0.0002526380121707916,4.0,0.073638916015625,0.0,0.0,6.544703674316406,0.9355263710021973,345.3258056640625,2.2725696563720703
