status,error,hidden_dim,num_heads,head_dim,seq_len,cluster_size,tc_cluster_size,num_threads,dtype,seed,output_max_abs_vs_sglang_layer,output_mean_abs_vs_sglang_layer,output_rel_l2_vs_sglang_layer,k_max_abs_vs_sglang_layer,k_mean_abs_vs_sglang_layer,k_rel_l2_vs_sglang_layer,v_max_abs_vs_sglang_layer,v_mean_abs_vs_sglang_layer,v_rel_l2_vs_sglang_layer,local_output_max_abs_vs_sglang_layer,local_output_mean_abs_vs_sglang_layer,local_output_rel_l2_vs_sglang_layer,subgraph_output_max_abs_vs_sglang_layer,subgraph_output_mean_abs_vs_sglang_layer,subgraph_output_rel_l2_vs_sglang_layer,persistent_subgraph_output_max_abs_vs_sglang_layer,persistent_subgraph_output_mean_abs_vs_sglang_layer,persistent_subgraph_output_rel_l2_vs_sglang_layer,persistent_layer_output_max_abs_vs_sglang_layer,persistent_layer_output_mean_abs_vs_sglang_layer,persistent_layer_output_rel_l2_vs_sglang_layer,tc_output_max_abs_vs_sglang_layer,tc_output_mean_abs_vs_sglang_layer,tc_output_rel_l2_vs_sglang_layer,tc_k_max_abs_vs_sglang_layer,tc_k_mean_abs_vs_sglang_layer,tc_k_rel_l2_vs_sglang_layer,tc_v_max_abs_vs_sglang_layer,tc_v_mean_abs_vs_sglang_layer,tc_v_rel_l2_vs_sglang_layer,local_pytorch_ref_ms,sglang_subgraph_ref_ms,sglang_subgraph_persistent_ms,sglang_layer_ref_ms,sglang_layer_persistent_ms,cute_megakernel_ms,tc_megakernel_ms
ok,,4096,32,128,512,2,8,128,float16,42,4.0,0.07568672299385071,0.00013147058780305088,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07432368397712708,0.0001289642386836931,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,6.0329345703125,0.8583168029785156,0.43868160247802734,349.708154296875,0.5860799789428711,2.17259521484375,0.1892799973487854
ok,,4096,32,128,512,4,8,128,float16,42,4.0,0.07777144014835358,0.000130429383716546,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.078194260597229,0.00013060172204859555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07447625696659088,0.00012900038564112037,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.924947357177734,0.8534527778625488,0.43692798614501954,393.294580078125,0.75763840675354,1.145132827758789,0.1933632016181946
ok,,4096,32,128,2048,2,8,128,float16,42,4.0,0.07085210084915161,0.0001284808968193829,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07080096006393433,0.0001288636849494651,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.923865509033203,0.8758336067199707,0.4434815883636475,344.8810791015625,0.5739136219024659,2.9215295791625975,0.21406080722808837
ok,,4096,32,128,2048,4,8,128,float16,42,4.0,0.07169878482818604,0.00012585906370077282,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.0720968246459961,0.00012791421613655984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07080107927322388,0.0001288636849494651,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.924761581420898,0.8828288078308105,0.44798078536987307,345.3098876953125,0.5750847816467285,1.4531264305114746,0.21542398929595946
ok,,4096,32,128,4096,2,8,128,float16,42,4.0,0.06340789794921875,0.00011294233991065994,0.0625,0.00015564949717372656,4.062639345647767e-05,0.125,0.0002802833914756775,5.805667751701549e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0604633092880249,0.00010798677976708859,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.8851776123046875,0.9281087875366211,0.44614400863647463,345.615576171875,0.5798272132873535,3.9325313568115234,0.251859188079834
ok,,4096,32,128,4096,4,8,128,float16,42,4.0,0.07449030876159668,0.00012521384633146226,0.0625,0.00017040420789271593,4.3286505388095975e-05,0.0625,0.0002526380121707916,4.9928337830351666e-05,4.0,0.073638916015625,0.00012462066661100835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060468196868896484,0.00010798769653774798,0.0625,0.00011375953909009695,3.165146699757315e-05,0.0625,0.00023387745022773743,4.823848939849995e-05,5.967436981201172,0.9026368141174317,0.437337589263916,343.6026123046875,0.5868480205535889,2.0121599197387696,0.25396480560302737
