benchmark,mode,repeat,iters,buffer_bytes,align_bytes,vec_bytes,cycles,bytes,elapsed_ns,bandwidth_gbps,checksum
bench_dsmem_write,local,6,2048,65536,32,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,7,2048,65536,32,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,8,2048,65536,32,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,9,2048,65536,32,16,4473270,134217728,2201412.4016,60.9689,549439637736652800
bench_dsmem_write,remote,0,2048,65536,32,16,50336806,134217728,24772050.1969,5.4181,549439637736652800
bench_dsmem_write,remote,1,2048,65536,32,16,50336707,134217728,24772001.4764,5.4181,549439637736652800
bench_dsmem_write,remote,2,2048,65536,32,16,50336783,134217728,24772038.8780,5.4181,549439637736652800
bench_dsmem_write,remote,3,2048,65536,32,16,50336783,134217728,24772038.8780,5.4181,549439637736652800
bench_dsmem_write,remote,4,2048,65536,32,16,50336747,134217728,24772021.1614,5.4181,549439637736652800
bench_dsmem_write,remote,5,2048,65536,32,16,50336721,134217728,24772008.3661,5.4181,549439637736652800
bench_dsmem_write,remote,6,2048,65536,32,16,50336802,134217728,24772048.2283,5.4181,549439637736652800
bench_dsmem_write,remote,7,2048,65536,32,16,50336775,134217728,24772034.9409,5.4181,549439637736652800
bench_dsmem_write,remote,8,2048,65536,32,16,50336762,134217728,24772028.5433,5.4181,549439637736652800
bench_dsmem_write,remote,9,2048,65536,32,16,50336738,134217728,24772016.7323,5.4181,549439637736652800
bench_dsmem_write,local,0,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,1,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,2,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,3,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,4,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,5,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,6,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,7,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,8,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,9,2048,65536,64,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,remote,0,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,1,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,2,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,3,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,4,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,5,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,6,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,7,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,8,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,9,2048,65536,64,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,local,0,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,1,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,2,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,3,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,4,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,5,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,6,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,7,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,8,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,9,2048,65536,64,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,remote,0,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,1,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,2,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,3,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,4,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,5,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,6,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,7,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,8,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,9,2048,65536,64,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,local,0,2048,65536,64,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,1,2048,65536,64,16,4473270,134217728,2201412.4016,60.9689,549439637736652800
bench_dsmem_write,local,2,2048,65536,64,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,3,2048,65536,64,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,4,2048,65536,64,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,5,2048,65536,64,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,6,2048,65536,64,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,7,2048,65536,64,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,8,2048,65536,64,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,9,2048,65536,64,16,4473270,134217728,2201412.4016,60.9689,549439637736652800
bench_dsmem_write,remote,0,2048,65536,64,16,50336805,134217728,24772049.7047,5.4181,549439637736652800
bench_dsmem_write,remote,1,2048,65536,64,16,50336718,134217728,24772006.8898,5.4181,549439637736652800
bench_dsmem_write,remote,2,2048,65536,64,16,50336774,134217728,24772034.4488,5.4181,549439637736652800
bench_dsmem_write,remote,3,2048,65536,64,16,50336729,134217728,24772012.3031,5.4181,549439637736652800
bench_dsmem_write,remote,4,2048,65536,64,16,50336775,134217728,24772034.9409,5.4181,549439637736652800
bench_dsmem_write,remote,5,2048,65536,64,16,50336721,134217728,24772008.3661,5.4181,549439637736652800
bench_dsmem_write,remote,6,2048,65536,64,16,50336779,134217728,24772036.9094,5.4181,549439637736652800
bench_dsmem_write,remote,7,2048,65536,64,16,50336784,134217728,24772039.3701,5.4181,549439637736652800
bench_dsmem_write,remote,8,2048,65536,64,16,50336728,134217728,24772011.8110,5.4181,549439637736652800
bench_dsmem_write,remote,9,2048,65536,64,16,50336729,134217728,24772012.3031,5.4181,549439637736652800
bench_dsmem_write,local,0,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,1,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,2,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,3,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,4,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,5,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,6,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,7,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,8,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,local,9,2048,65536,128,4,3576365,134217728,1760022.1457,76.2591,0
bench_dsmem_write,remote,0,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,1,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,2,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,3,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,4,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,5,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,6,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,7,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,8,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,remote,9,2048,65536,128,4,6758569,134217728,3326067.4213,40.3533,0
bench_dsmem_write,local,0,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,1,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,2,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,3,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,4,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,5,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,6,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,7,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,8,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,local,9,2048,65536,128,8,4737541,134217728,2331467.0276,57.5679,562949953421312
bench_dsmem_write,remote,0,2048,65536,128,8,25172250,134217728,12387918.3071,10.8346,562949953421312
bench_dsmem_write,remote,1,2048,65536,128,8,25172250,134217728,12387918.3071,10.8346,562949953421312
bench_dsmem_write,remote,2,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,3,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,4,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,5,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,6,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,7,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,remote,8,2048,65536,128,8,25172250,134217728,12387918.3071,10.8346,562949953421312
bench_dsmem_write,remote,9,2048,65536,128,8,25172237,134217728,12387911.9094,10.8346,562949953421312
bench_dsmem_write,local,0,2048,65536,128,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,1,2048,65536,128,16,4473270,134217728,2201412.4016,60.9689,549439637736652800
bench_dsmem_write,local,2,2048,65536,128,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,3,2048,65536,128,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,4,2048,65536,128,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,5,2048,65536,128,16,4438519,134217728,2184310.5315,61.4463,549439637736652800
bench_dsmem_write,local,6,2048,65536,128,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,7,2048,65536,128,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,8,2048,65536,128,16,4440566,134217728,2185317.9134,61.4179,549439637736652800
bench_dsmem_write,local,9,2048,65536,128,16,4473270,134217728,2201412.4016,60.9689,549439637736652800
bench_dsmem_write,remote,0,2048,65536,128,16,50336786,134217728,24772040.3543,5.4181,549439637736652800
bench_dsmem_write,remote,1,2048,65536,128,16,50336752,134217728,24772023.6220,5.4181,549439637736652800
bench_dsmem_write,remote,2,2048,65536,128,16,50336783,134217728,24772038.8780,5.4181,549439637736652800
bench_dsmem_write,remote,3,2048,65536,128,16,50336802,134217728,24772048.2283,5.4181,549439637736652800
bench_dsmem_write,remote,4,2048,65536,128,16,50336775,134217728,24772034.9409,5.4181,549439637736652800
bench_dsmem_write,remote,5,2048,65536,128,16,50336714,134217728,24772004.9213,5.4181,549439637736652800
bench_dsmem_write,remote,6,2048,65536,128,16,50336802,134217728,24772048.2283,5.4181,549439637736652800
bench_dsmem_write,remote,7,2048,65536,128,16,50336781,134217728,24772037.8937,5.4181,549439637736652800
bench_dsmem_write,remote,8,2048,65536,128,16,50336772,134217728,24772033.4646,5.4181,549439637736652800
bench_dsmem_write,remote,9,2048,65536,128,16,50336750,134217728,24772022.6378,5.4181,549439637736652800
